,listing_id,counts
9307,21744213,100
853,3234163,99
215,870066,99
7960,19974957,99
4391,13366064,99
9085,21539997,99
7837,19741522,99
4658,13985421,99
3026,9738381,99
9267,21706815,99
7093,18413795,99
5575,16034546,99
8190,20417519,99
933,3616706,99
926,3578881,99
9275,21718114,99
6900,18044921,99
9974,22317807,99
457,1803021,99
189,780196,99
8213,20439836,99
1325,4917638,99
8389,20737256,99
3753,11517517,99
3745,11503114,99
9970,22314975,99
3429,10579426,99
3836,11802035,99
4663,14016896,98
11518,24485500,98
7208,18616592,98
4371,13306763,98
7109,18439314,98
4986,14937766,98
2704,8994613,98
4431,13437134,98
11425,24320140,98
13159,27969144,98
1263,4774257,98
5865,16359056,98
11704,24765362,98
1600,5583818,98
1717,5922100,98
7743,19592830,98
4535,13699701,98
6155,16727413,98
6087,16638546,98
7086,18395286,98
2157,7388169,98
680,2454156,98
317,1192689,97
2253,7749607,97
10575,23064594,97
8427,20777618,97
5973,16474811,97
9673,22052659,97
674,2447957,97
6561,17479983,97
7117,18457314,97
4759,14270846,97
4395,13380288,97
1791,6169619,97
11130,23830230,97
2005,6836710,97
9567,21967639,97
1000,3981644,97
7369,18880423,97
4286,13118438,97
13887,29261385,97
3892,11949407,97
1261,4769799,97
1151,4473770,97
8252,20526666,97
1827,6308924,96
11002,23657384,96
11009,23669924,96
1695,5837730,96
95,432113,96
2019,6868849,96
11448,24379456,96
2191,7519339,96
703,2532934,96
8337,20664688,96
4737,14219313,96
1532,5472208,96
6833,17927228,96
5186,15379355,96
5504,15939013,96
3601,11091825,96
7767,19630306,96
8648,21059872,96
7909,19865046,96
3020,9723049,96
4012,12314147,96
5877,16371510,96
8440,20794422,96
9194,21629697,96
6129,16695777,96
232,911167,96
2514,8524704,96
7548,19187108,96
8073,20159046,96
7252,18675425,96
8901,21376258,96
11717,24787722,95
2160,7393805,95
9397,21840361,95
11703,24764864,95
4157,12814137,95
9271,21716355,95
2972,9651475,95
6485,17318182,95
7019,18280059,95
7110,18448581,95
8526,20919796,95
3690,11378897,95
3673,11326438,95
8594,20999036,95
6097,16654675,95
4866,14577529,95
10357,22733462,95
21,74959,95
2679,8944127,95
8611,21012274,95
357,1353588,95
10086,22410157,95
9961,22311508,95
9866,22238000,95
1399,5086901,95
7602,19298900,95
10780,23343349,94
8230,20485732,94
8032,20082103,94
4712,14154541,94
12296,26108972,94
1772,6109310,94
7583,19256359,94
7561,19212076,94
5365,15709710,94
12537,26628971,94
5264,15527690,94
4958,14873018,94
5238,15474743,94
927,3581362,94
3761,11534907,94
824,3095962,94
7062,18349236,94
2634,8822582,94
9483,21900085,94
9416,21851869,94
5983,16491125,94
9733,22108181,94
5981,16489796,94
9855,22231499,94
10009,22343898,94
6060,16592139,94
2448,8357965,94
10964,23616868,94
6208,16816822,94
6384,17097660,94
10117,22440481,93
1881,6440297,93
5574,16033800,93
11228,23966312,93
12772,27204506,93
4747,14241098,93
6773,17836790,93
10094,22421619,93
2444,8356717,93
2854,9397464,93
12056,25490687,93
2604,8760128,93
7736,19573934,93
8522,20910137,93
13710,28941285,93
5788,16274150,93
3552,10952182,93
1378,5028881,93
3296,10265267,93
395,1547261,93
5789,16274530,93
8027,20074188,93
8893,21371089,93
4398,13383661,93
7949,19955155,93
421,1669526,93
7846,19751625,93
6683,17682306,92
10404,22799783,92
10582,23079019,92
4987,14938691,92
7148,18515774,92
10637,23149690,92
7264,18691584,92
9438,21857358,92
8982,21449787,92
453,1779098,92
6949,18131867,92
9131,21583293,92
2453,8372490,92
7996,20016427,92
6724,17743701,92
7787,19649724,92
4629,13903585,92
5275,15538695,91
6716,17737043,91
5558,16010330,91
6477,17286394,91
6043,16572756,91
1843,6352200,91
1110,4319611,91
11539,24537769,91
13833,29137221,91
8619,21015801,91
2807,9287696,91
11702,24764053,91
8698,21107018,91
10506,22971723,91
7677,19448124,91
7611,19319151,91
476,1863200,91
4811,14362699,91
4865,14576906,91
2527,8561235,91
10962,23613979,91
4881,14637305,91
11532,24509781,91
7292,18743189,91
75,315513,91
5985,16492316,90
5178,15350855,90
9658,22042568,90
9726,22094022,90
3086,9851203,90
10627,23134335,90
9279,21727987,90
3838,11804959,90
3167,9999881,90
1913,6545070,90
3863,11873818,90
8387,20736990,90
11674,24736941,90
4708,14144267,90
12527,26586987,90
4875,14616417,90
12557,26682357,90
4354,13271233,90
6753,17793974,90
827,3105381,90
939,3630319,90
20,74715,90
1381,5041253,90
1196,4606467,90
2017,6859631,89
7898,19829854,89
7836,19740844,89
165,657209,89
1602,5591692,89
7246,18663945,89
7232,18641738,89
835,3158224,89
5637,16113855,89
4636,13929561,89
4974,14904409,89
1884,6452018,89
1996,6807095,89
7003,18254658,89
1082,4251330,89
6733,17769612,89
1806,6213972,89
1394,5069922,89
6201,16799663,89
12829,27322148,89
11170,23881965,89
753,2723499,89
9222,21665260,89
8513,20903305,89
10854,23451905,89
2495,8487827,89
10216,22556879,89
552,2084948,88
3294,10258581,88
7017,18277657,88
6951,18141238,88
6868,17989212,88
6766,17813690,88
9561,21958201,88
8791,21245263,88
44,227028,88
12643,26904447,88
2901,9531445,88
6206,16814336,88
9922,22294681,88
4925,14789165,88
4073,12528535,88
1653,5740492,88
1519,5435108,88
5031,15030707,88
8110,20234053,88
7631,19354224,88
422,1674688,88
4221,12936413,88
1757,6071775,88
329,1252561,88
7839,19742411,88
2025,6892254,88
9806,22181966,87
12619,26824596,87
8867,21332761,87
3625,11187859,87
2842,9373065,87
4922,14776135,87
1304,4849215,87
1658,5750302,87
9682,22056452,87
9502,21918325,87
12244,25982453,87
8897,21372053,87
610,2243503,87
503,1950793,87
3981,12217797,87
1599,5582690,87
3079,9843785,87
10879,23491909,87
545,2057845,87
1257,4761194,87
4161,12817788,87
954,3713658,87
10013,22345198,87
1837,6338315,87
5517,15945188,87
913,3534015,87
5991,16498813,87
4930,14805526,87
3269,10215834,87
5478,15891204,87
2034,6943876,86
10382,22758349,86
9160,21610003,86
8125,20258730,86
8128,20273981,86
7018,18277683,86
8167,20363701,86
3734,11482316,86
5408,15773074,86
2731,9063217,86
2515,8525840,86
1976,6749963,86
891,3434061,86
8323,20640535,86
8779,21224486,86
5778,16263703,86
8469,20839784,86
8482,20865769,86
3301,10272579,86
793,2980110,86
1665,5774999,86
7429,18963598,86
12512,26545977,86
39,189128,86
11023,23687419,86
1931,6620646,86
11664,24722977,86
7522,19129838,86
6190,16783227,86
11707,24768738,86
847,3202317,86
9907,22283414,86
3873,11894381,86
1876,6438002,86
2690,8957990,86
7786,19648907,86
10232,22573941,86
4367,13301312,86
230,906586,86
573,2142709,86
207,850845,86
7957,19972159,86
8504,20889289,86
8418,20774064,85
2141,7330164,85
7803,19682509,85
3207,10093834,85
11111,23811319,85
5416,15778627,85
5085,15149172,85
8490,20875806,85
1526,5460150,85
5484,15903594,85
4562,13754996,85
12141,25702696,85
1069,4212247,85
11575,24609114,85
2467,8398410,85
1393,5069805,85
12627,26850164,85
3326,10340778,85
233,911365,85
186,768096,85
2813,9305349,85
9053,21505639,85
9020,21480254,85
9821,22195443,85
6547,17451203,85
6551,17453453,85
5112,15210910,85
12309,26121887,85
1299,4842621,85
8540,20941123,85
6631,17575243,85
5299,15591060,85
9976,22324272,85
9955,22310177,85
6070,16619516,85
6641,17593320,85
9617,22002927,84
2614,8782620,84
10168,22492180,84
3901,11977035,84
9941,22305931,84
3858,11870586,84
7588,19271804,84
7586,19257377,84
11406,24288240,84
11613,24661537,84
5179,15362947,84
13433,28478883,84
8065,20145292,84
433,1725821,84
5281,15553928,84
10631,23136028,84
1748,6046618,84
10781,23343635,84
10570,23052860,84
5086,15151626,84
10555,23043415,84
8273,20563297,84
10509,22972938,84
876,3353631,84
8138,20288072,84
4086,12578773,84
2211,7600127,84
8015,20042811,84
9336,21775863,84
1406,5106282,84
9453,21872518,84
10706,23237980,84
11135,23841254,84
5786,16273710,84
3257,10193602,84
6492,17333284,84
4665,14029608,84
6445,17226797,84
3427,10578941,84
4729,14185108,84
7035,18302835,84
12973,27565013,84
818,3061987,84
12090,25548680,84
4775,14319995,84
4401,13397869,83
4082,12568487,83
393,1540666,83
12482,26479585,83
11912,25183428,83
8887,21362201,83
4386,13352099,83
8875,21349093,83
429,1711594,83
2190,7518819,83
8181,20397885,83
8108,20233922,83
2099,7182521,83
11965,25279801,83
8709,21122422,83
3660,11280258,83
10666,23192144,83
8204,20428856,83
10740,23277597,83
2124,7279453,83
2979,9656918,83
590,2178434,83
11356,24190098,83
10799,23361510,83
7196,18601634,83
11627,24679555,83
7544,19183832,83
4700,14129015,83
3515,10840428,83
709,2550062,83
3217,10107806,83
9318,21756290,83
6007,16509429,83
4147,12787845,82
979,3855158,82
11012,23672311,82
2838,9352215,82
3695,11393746,82
4154,12800373,82
10978,23632087,82
8113,20234397,82
1749,6048401,82
12880,27420756,82
4138,12771364,82
12058,25491043,82
6234,16857936,82
12951,27542592,82
10873,23489083,82
9881,22255308,82
8476,20850405,82
9990,22329179,82
2303,7901218,82
755,2740158,82
3692,11379382,82
11140,23844127,82
3038,9760194,82
7808,19686687,82
1838,6338464,82
9027,21488171,82
426,1684869,82
7991,20003582,82
7730,19557638,82
9345,21789248,82
3147,9961517,82
4523,13659744,82
252,964548,81
6231,16850421,81
10052,22378585,81
9115,21557659,81
163,654926,81
763,2767569,81
10388,22776456,81
2753,9118352,81
3789,11644823,81
13548,28659349,81
10805,23366088,81
10716,23255599,81
6719,17738338,81
9644,22033900,81
944,3640539,81
10670,23206270,81
5923,16415588,81
10130,22455690,81
10648,23169337,81
12448,26401750,81
12294,26108371,81
6444,17226547,81
9517,21928768,81
10554,23043372,81
1677,5807793,81
12614,26819182,81
13712,28941316,81
7664,19429450,81
7309,18777277,81
8186,20411350,81
7679,19458734,81
5683,16177027,81
7040,18315048,81
560,2116990,81
2577,8691622,81
10875,23489199,81
2641,8832016,81
1866,6425313,81
3411,10545735,81
5352,15677224,81
13261,28170544,81
11856,25057180,80
2431,8311399,80
11345,24166783,80
2377,8151884,80
576,2149952,80
2096,7179992,80
7026,18282544,80
8790,21244383,80
9439,21858232,80
13851,29187053,80
12476,26458060,80
7821,19709300,80
4031,12376142,80
3518,10842962,80
662,2413411,80
10798,23361328,80
3752,11516801,80
5418,15786636,80
7924,19896197,80
1317,4890801,80
7911,19865446,80
12255,26006960,80
4983,14922742,80
6926,18099590,80
7486,19073108,80
1555,5500960,80
4605,13848258,80
1466,5278469,80
2638,8830622,80
4308,13158031,80
7570,19226814,80
10878,23491510,80
182,754134,80
1754,6066222,80
1090,4270922,80
7874,19776817,80
8243,20506372,80
673,2447695,80
11464,24413789,80
3250,10166934,80
5684,16177514,79
6089,16640182,79
7354,18857832,79
12915,27493207,79
6465,17271886,79
1945,6661667,79
5210,15423850,79
7618,19334286,79
1531,5470169,79
2226,7655167,79
9179,21621772,79
12660,26927912,79
7785,19648696,79
4546,13732925,79
9572,21970317,79
5506,15941304,79
5237,15474583,79
7416,18952686,79
6473,17284875,79
8866,21332369,79
8256,20539710,79
12219,25923925,79
6742,17781967,79
1571,5537813,79
3716,11425650,79
2147,7350304,79
8218,20444266,79
13691,28907077,79
825,3097051,79
2721,9032280,79
5836,16326489,79
2001,6823526,79
4854,14543969,79
8317,20627135,79
12209,25893845,79
3128,9930169,79
8973,21442064,79
1258,4761426,79
9013,21478261,79
5851,16339450,79
9000,21463960,79
8447,20804928,79
11122,23826108,79
3682,11360599,79
5196,15397143,78
7457,19026383,78
358,1357290,78
5062,15102083,78
3899,11971652,78
6198,16795432,78
720,2571657,78
8359,20696323,78
4624,13891378,78
5337,15652037,78
7010,18261593,78
5100,15184762,78
8579,20984296,78
6712,17723520,78
310,1157835,78
3948,12137972,78
6559,17468459,78
6534,17427018,78
5888,16386806,78
5226,15458498,78
7130,18480450,78
7065,18350091,78
9274,21717498,78
2559,8637666,78
8917,21388364,78
556,2106830,78
8411,20768109,78
8810,21256492,78
2083,7125070,78
10728,23263204,78
12921,27497868,78
1895,6481468,78
12049,25480578,78
11097,23790404,78
3384,10478800,78
13077,27797667,78
3547,10933054,78
3335,10367209,78
10461,22886952,78
4266,13069078,77
2605,8763931,77
9652,22036663,77
1597,5582340,77
1109,4319341,77
7288,18736870,77
7300,18758592,77
7307,18765799,77
7372,18884030,77
7403,18924096,77
69,300679,77
11591,24635348,77
7595,19280659,77
474,1851883,77
7936,19932324,77
10233,22574231,77
1751,6055295,77
10408,22800721,77
9450,21872282,77
10463,22888396,77
7966,19977518,77
10588,23082899,77
8236,20490447,77
8275,20572908,77
8635,21036206,77
8326,20642769,77
10806,23369656,77
10767,23316566,77
8033,20093386,77
251,964490,77
1900,6487741,77
9701,22084066,77
9861,22233659,77
5751,16233212,77
13721,28949914,77
5992,16498849,77
1529,5469804,77
4995,14967632,77
6046,16580086,77
12707,27063567,77
13046,27734940,77
10045,22366236,77
13547,28655154,77
6549,17452060,77
6410,17139882,77
13916,29303605,77
13532,28630130,77
12638,26888431,77
8766,21198056,76
2503,8491868,76
10852,23449708,76
13670,28873160,76
5201,15400451,76
8406,20762154,76
8638,21044820,76
10572,23061971,76
5570,16028849,76
5472,15879869,76
5247,15502308,76
4236,12992391,76
13282,28213949,76
5448,15846101,76
1081,4245647,76
5746,16231824,76
3118,9908051,76
2724,9037582,76
2719,9030367,76
10386,22774564,76
665,2426659,76
11760,24894042,76
6267,16899669,76
6215,16832059,76
12689,27015074,76
11685,24742358,76
7444,18984371,76
7473,19055806,76
14231,29783210,76
12783,27233816,76
6018,16525233,76
1423,5154743,76
11180,23886996,76
1568,5529384,76
7081,18380273,76
3881,11916262,76
1278,4804815,76
3166,9998677,76
3940,12117557,76
9276,21718828,76
5718,16209259,75
5712,16204217,75
4864,14576835,75
8939,21413187,75
4869,14581093,75
6356,17030032,75
2835,9350809,75
6238,16860692,75
8637,21044096,75
9719,22089701,75
10096,22421803,75
6152,16726650,75
6507,17351585,75
9273,21717475,75
10548,23026617,75
771,2838411,75
12919,27497380,75
5763,16243408,75
10495,22945679,75
1947,6667062,75
10287,22635780,75
12399,26311224,75
9915,22292939,75
11226,23965179,75
4423,13419938,75
11348,24171665,75
7703,19507283,75
7696,19484223,75
11026,23695706,75
1618,5621244,75
11013,23672490,75
11551,24562917,75
389,1513151,75
9987,22328621,75
7295,18755237,75
1345,4949876,75
9235,21670637,75
8274,20563836,75
2015,6856008,75
3556,10968150,75
6944,18126324,75
6798,17879933,75
1536,5481966,75
3857,11869779,75
5151,15291199,75
8996,21461243,75
9100,21550815,75
2389,8200951,75
5465,15874674,75
9118,21566729,75
984,3878476,75
2203,7552658,75
1427,5173452,75
8976,21443519,75
4,16760,75
9050,21504074,75
9059,21509710,74
9679,22055303,74
8615,21013561,74
4213,12924004,74
5289,15572386,74
11450,24382800,74
7940,19937463,74
5474,15889371,74
1668,5778169,74
6228,16847656,74
9298,21740799,74
4888,14659641,74
110,475855,74
4851,14537795,74
2528,8561574,74
4345,13253653,74
4293,13133187,74
504,1951892,74
12072,25519662,74
10837,23422137,74
2672,8912741,74
911,3514344,74
8322,20639926,74
244,941483,74
9587,21986351,74
9595,21989334,74
13375,28381303,74
638,2352336,74
3297,10265616,74
10692,23222095,74
1524,5448821,74
2906,9536769,74
463,1822969,74
7984,20001097,74
8787,21236676,74
3195,10079050,74
9262,21703772,74
14956,30721914,74
5705,16193333,74
2271,7780598,74
9211,21649989,74
5613,16084344,74
1240,4721162,74
14493,30123423,73
5122,15237598,73
4349,13265886,73
344,1309634,73
2275,7809164,73
10996,23652841,73
3112,9890463,73
54,247140,73
11374,24230004,73
10162,22489031,73
9573,21970442,73
10864,23471409,73
2125,7279961,73
3896,11955262,73
3558,10969286,73
13994,29425502,73
4783,14328132,73
16250,32560597,73
9762,22150620,73
10321,22688475,73
6162,16741085,73
29,120487,73
8067,20154326,73
6293,16950784,73
745,2689275,73
403,1602671,73
5265,15527991,73
4048,12439388,73
3593,11052615,73
2050,7011791,73
4040,12394882,73
10089,22413109,73
10355,22726859,73
5560,16016910,73
8483,20865920,73
5013,14996835,73
3792,11656757,73
14210,29728241,72
8053,20138226,72
9494,21914202,72
11434,24338174,72
8221,20458129,72
2629,8820072,72
11691,24746893,72
9230,21668463,72
5149,15290790,72
3210,10103998,72
3110,9890305,72
5624,16100850,72
7225,18637324,72
4837,14488136,72
6482,17304174,72
10255,22603416,72
9254,21699546,72
10112,22438211,72
15503,31451493,72
306,1139168,72
159,645260,72
12745,27144418,72
1916,6559458,72
6075,16622812,72
12760,27172332,72
6020,16531329,72
4135,12748311,72
9842,22215366,72
803,3007449,72
8478,20852956,72
10721,23260654,72
4306,13155599,72
6787,17855233,72
7079,18378206,72
562,2120443,72
6864,17982077,72
9627,22015450,72
14776,30459341,72
13361,28347027,71
12021,25412937,71
13015,27650306,71
13430,28474255,71
3649,11247723,71
3103,9886345,71
6002,16507046,71
4641,13944605,71
1715,5909278,71
9834,22200523,71
11571,24592975,71
6165,16743989,71
4819,14406290,71
1520,5435631,71
14035,29476373,71
13173,28002242,71
10196,22521116,71
1865,6416547,71
11639,24701610,71
11527,24502350,71
1858,6395912,71
12404,26315660,71
5442,15836468,71
12129,25682872,71
3888,11933372,71
1720,5934304,71
4591,13819262,71
1277,4804790,71
10471,22907387,71
1758,6079019,71
1761,6081037,71
9278,21725919,71
10625,23133233,71
123,506491,71
10768,23317002,71
10490,22929705,71
3778,11614820,71
3201,10090773,71
238,928684,71
370,1414187,71
254,966901,71
1641,5688367,71
8150,20316055,71
9109,21554195,71
10887,23506946,70
1071,4214392,70
10793,23347903,70
6805,17893566,70
50,240410,70
6946,18128402,70
1582,5553131,70
10869,23475515,70
6980,18199756,70
7530,19148880,70
12009,25392220,70
11954,25266005,70
8316,20625899,70
2330,7974213,70
6325,17012694,70
6584,17499916,70
5989,16494931,70
949,3667038,70
4037,12389918,70
872,3344147,70
8968,21439750,70
5640,16115457,70
1738,5994325,70
10524,22989289,70
12878,27417858,70
5990,16495461,70
6506,17349402,70
16461,32767849,70
10686,23213190,70
2439,8341907,70
697,2509427,70
8601,21000547,70
7660,19417711,70
3512,10838673,70
37,167067,70
10215,22556675,70
229,905969,70
11337,24160549,70
11284,24073880,70
7761,19625526,70
10085,22410122,69
8694,21102165,69
12729,27121931,69
